,Unnamed: 0,vendor,cost,distance,passengers
3082,3082,2,7.5,1.71,1
3083,3083,2,5.5,0.85,3
3084,3084,1,7.0,1.5,1
3085,3085,1,7.5,1.1,1
3086,3086,2,9.5,1.68,5
3087,3087,2,6.5,1.44,1
3088,3088,1,6.5,1.2,1
3089,3089,2,19.5,5.96,1
3090,3090,2,15.0,3.94,1
3091,3091,1,5.5,0.7,1
3092,3092,2,11.0,1.79,2
3093,3093,2,9.5,2.14,1
3094,3094,2,5.5,0.89,1
3095,3095,2,6.5,1.2,1
3096,3096,1,6.0,1.0,1
3097,3097,1,13.5,3.4,1
3098,3098,2,7.5,1.64,1
3099,3099,2,14.5,3.72,1
3100,3100,2,20.5,6.9,1
3101,3101,1,11.0,2.7,1
3102,3102,2,7.0,0.9,1
3103,3103,2,22.5,5.96,1
3104,3104,2,14.0,2.81,1
3105,3105,2,15.0,3.12,1
3106,3106,2,31.0,9.58,2
3107,3107,1,16.0,4.3,1
3108,3108,2,11.0,2.84,1
3109,3109,2,8.0,1.56,1
3110,3110,2,26.0,7.15,1
3111,3111,1,10.5,1.6,1
3112,3112,1,10.5,2.2,1
3113,3113,2,37.0,11.31,1
3114,3114,2,8.5,2.18,1
3115,3115,2,6.5,1.14,1
3116,3116,2,6.5,1.03,2
3117,3117,2,32.0,10.3,1
3118,3118,2,10.0,1.97,2
3119,3119,2,22.5,6.12,1
3120,3120,2,10.0,2.77,1
3121,3121,1,4.0,0.4,1
3122,3122,2,7.5,2.02,1
3123,3123,2,6.5,1.13,1
3124,3124,2,16.5,3.97,1
3125,3125,2,3.5,0.43,6
3126,3126,2,8.0,1.54,5
3127,3127,1,4.5,0.6,2
3128,3128,2,6.5,1.21,1
3129,3129,2,4.5,0.68,1
3130,3130,1,16.0,2.3,1
3131,3131,1,6.5,1.2,1
3132,3132,2,19.5,4.2,2
3133,3133,2,6.0,1.06,1
3134,3134,2,5.0,0.78,1
3135,3135,2,10.5,2.47,1
3136,3136,2,10.0,2.7,1
3137,3137,2,9.0,1.92,2
3138,3138,2,7.0,1.44,1
3139,3139,2,30.0,10.31,1
3140,3140,2,5.0,0.6,1
3141,3141,2,6.5,1.11,1
3142,3142,1,17.5,5.4,1
3143,3143,2,16.5,5.09,5
3144,3144,1,14.0,3.0,1
3145,3145,2,11.0,3.24,5
3146,3146,2,5.0,0.86,1
3147,3147,2,10.5,2.62,1
3148,3148,2,10.5,2.32,1
3149,3149,1,5.5,1.0,3
3150,3150,1,5.0,0.8,1
3151,3151,2,39.5,12.14,1
3152,3152,2,15.0,4.68,3
3153,3153,1,38.5,12.4,1
3154,3154,2,16.0,2.51,1
3155,3155,2,5.5,0.9,3
3156,3156,2,3.5,0.36,1
3157,3157,2,7.5,1.79,1
3158,3158,2,26.5,8.96,6
3159,3159,2,9.0,1.8,1
3160,3160,2,6.0,1.22,1
3161,3161,2,10.0,2.13,1
3162,3162,2,12.5,3.14,1
3163,3163,2,10.0,2.13,1
3164,3164,2,16.0,4.45,2
3165,3165,2,17.5,4.48,1
3166,3166,2,25.0,7.57,3
3167,3167,2,7.5,1.26,1
3168,3168,2,12.0,2.67,1
3169,3169,1,17.5,5.6,1
3170,3170,1,14.0,3.4,1
3171,3171,1,6.0,1.1,1
3172,3172,2,16.0,2.42,5
3173,3173,1,10.5,1.9,1
3174,3174,1,3.5,0.4,1
3175,3175,2,12.0,2.91,1
3176,3176,1,7.0,1.3,2
3177,3177,2,4.0,0.44,1
3178,3178,1,5.5,1.1,3
3179,3179,2,7.5,1.53,1
3180,3180,2,6.0,0.96,1
3181,3181,2,13.0,3.55,1
3182,3182,1,15.0,0.0,1
3183,3183,1,6.0,0.7,1
3184,3184,2,9.5,1.9,1
3185,3185,2,5.5,0.7,2
3186,3186,2,7.0,1.72,1
3187,3187,2,11.0,2.97,1
3188,3188,1,6.5,1.4,1
3189,3189,2,18.0,4.56,1
3190,3190,2,11.5,2.37,3
3191,3191,2,9.5,2.06,6
3192,3192,2,20.5,4.3,1
3193,3193,2,29.5,9.83,1
3194,3194,2,8.0,1.6,1
3195,3195,2,5.5,0.81,1
3196,3196,2,7.0,1.27,1
3197,3197,2,13.5,3.49,1
3198,3198,2,9.0,1.86,1
3199,3199,2,5.0,0.0,0
3200,3200,1,4.5,0.7,1
3201,3201,1,6.0,0.9,2
3202,3202,2,48.5,14.61,1
3203,3203,2,9.0,0.66,1
3204,3204,2,22.0,5.08,1
3205,3205,2,8.0,0.88,1
3206,3206,2,18.5,5.37,1
3207,3207,2,26.0,5.43,1
3208,3208,2,6.5,1.06,1
3209,3209,2,10.5,1.56,1
3210,3210,1,17.5,4.7,4
3211,3211,2,11.5,2.3,1
3212,3212,2,12.0,2.75,1
3213,3213,2,3.5,0.33,1
3214,3214,2,9.0,1.73,1
3215,3215,2,5.5,1.18,1
3216,3216,1,3.5,0.4,1
3217,3217,2,19.5,5.47,1
3218,3218,2,5.0,0.54,1
3219,3219,2,37.0,11.79,1
3220,3220,2,4.5,0.58,1
3221,3221,2,37.5,12.41,1
3222,3222,2,7.5,1.21,1
3223,3223,2,16.5,4.4,1
3224,3224,2,7.5,1.56,1
3225,3225,1,8.5,1.7,1
3226,3226,2,23.5,7.07,1
3227,3227,2,6.5,1.17,1
3228,3228,2,5.5,0.95,1
3229,3229,2,4.5,0.65,1
3230,3230,1,12.5,2.6,4
3231,3231,2,4.5,0.66,1
3232,3232,2,9.5,1.39,1
3233,3233,2,12.0,3.11,1
3234,3234,2,10.0,1.85,1
3235,3235,2,6.5,1.12,2
3236,3236,2,9.0,1.33,2
3237,3237,1,44.5,13.4,1
3238,3238,2,9.0,2.31,1
3239,3239,2,7.0,1.44,1
3240,3240,1,11.5,3.4,1
3241,3241,2,6.0,1.14,2
3242,3242,1,4.5,0.6,1
3243,3243,2,8.0,1.76,1
3244,3244,2,16.0,4.02,1
3245,3245,2,5.5,0.8,1
3246,3246,2,6.0,0.91,1
3247,3247,2,30.5,10.65,1
3248,3248,2,11.0,1.91,1
3249,3249,2,5.5,0.94,1
3250,3250,2,14.5,4.65,1
3251,3251,2,5.5,0.96,2
3252,3252,2,5.5,0.73,2
3253,3253,2,8.0,1.65,1
3254,3254,2,19.0,6.57,1
3255,3255,2,4.5,0.6,1
3256,3256,2,14.5,3.12,1
3257,3257,2,7.0,1.14,1
3258,3258,2,3.5,0.2,1
3259,3259,2,18.0,5.58,1
3260,3260,2,8.5,1.84,1
3261,3261,2,9.5,1.22,1
3262,3262,2,7.0,1.07,2
3263,3263,2,4.5,0.68,1
3264,3264,2,9.0,1.95,2
3265,3265,2,9.0,1.86,1
3266,3266,2,25.0,8.39,1
3267,3267,1,7.0,1.3,1
3268,3268,1,15.0,3.1,1
3269,3269,2,20.0,5.65,1
3270,3270,1,15.0,3.2,1
3271,3271,2,3.5,0.38,1
3272,3272,2,8.0,1.41,2
3273,3273,2,15.5,4.49,1
3274,3274,2,9.5,1.78,1
3275,3275,2,16.0,4.87,1
3276,3276,2,5.5,0.7,1
3277,3277,2,4.5,0.63,5
3278,3278,1,8.5,1.7,1
3279,3279,2,20.0,6.02,1
3280,3280,2,7.5,1.77,1
3281,3281,2,7.0,1.3,1
3282,3282,2,7.0,1.36,4
3283,3283,2,7.0,1.04,1
3284,3284,2,8.5,1.39,2
3285,3285,2,14.0,3.03,1
3286,3286,2,23.0,4.43,6
3287,3287,2,35.5,7.05,1
3288,3288,2,17.0,4.24,1
3289,3289,2,10.0,2.39,5
3290,3290,2,18.5,4.67,1
3291,3291,2,21.0,6.35,1
3292,3292,2,12.0,2.73,1
3293,3293,1,13.0,3.1,2
3294,3294,2,10.5,2.36,1
3295,3295,2,-2.5,0.17,1
3296,3296,1,5.5,1.0,2
3297,3297,2,5.0,0.95,1
3298,3298,2,4.0,0.45,1
3299,3299,2,13.5,3.4,1
3300,3300,1,26.0,8.8,1
3301,3301,2,25.0,5.87,1
3302,3302,2,5.0,0.89,1
3303,3303,2,7.5,1.54,5
3304,3304,2,11.0,2.66,1
3305,3305,2,14.5,4.3,1
3306,3306,1,22.0,4.5,2
3307,3307,2,8.0,1.58,1
3308,3308,2,13.5,3.66,1
3309,3309,2,6.5,1.13,1
3310,3310,2,9.0,1.96,5
3311,3311,2,23.0,6.86,1
3312,3312,2,7.5,1.57,1
3313,3313,2,26.5,7.59,3
3314,3314,2,7.5,1.38,1
3315,3315,2,6.5,0.89,1
3316,3316,2,5.5,0.91,1
3317,3317,1,12.5,3.5,1
3318,3318,1,15.5,2.4,1
3319,3319,2,7.5,1.66,1
3320,3320,2,6.5,1.25,1
3321,3321,2,25.0,0.0,1
3322,3322,2,8.5,1.86,1
3323,3323,2,8.5,1.79,1
3324,3324,2,6.5,1.67,1
3325,3325,2,11.0,2.85,1
3326,3326,2,7.0,0.85,1
3327,3327,1,13.0,3.6,1
3328,3328,1,5.0,1.0,1
3329,3329,2,6.5,1.21,1
3330,3330,2,19.0,5.35,1
3331,3331,2,6.0,0.92,1
3332,3332,2,12.5,2.9,1
3333,3333,2,24.5,7.47,1
3334,3334,2,5.5,0.91,1
3335,3335,2,5.0,1.05,1
3336,3336,2,23.5,6.05,6
3337,3337,2,8.0,1.85,1
3338,3338,2,11.5,2.39,1
3339,3339,2,6.5,1.03,1
3340,3340,1,5.0,0.9,1
3341,3341,2,8.0,1.81,1
3342,3342,2,19.0,6.01,1
3343,3343,2,6.5,1.1,1
3344,3344,2,4.5,0.79,1
3345,3345,2,8.5,1.69,1
3346,3346,1,22.0,7.2,1
3347,3347,2,22.0,5.41,1
3348,3348,1,0.0,4.1,1
3349,3349,2,12.0,2.53,1
3350,3350,2,16.0,3.03,1
3351,3351,1,14.5,2.9,1
3352,3352,2,5.0,0.81,1
3353,3353,2,6.5,1.25,1
3354,3354,2,6.5,0.96,2
3355,3355,2,9.5,1.67,2
3356,3356,2,7.5,1.35,1
3357,3357,2,4.5,0.77,1
3358,3358,2,17.0,5.15,1
3359,3359,1,9.0,1.6,1
3360,3360,1,38.0,11.2,1
3361,3361,2,8.0,0.0,1
3362,3362,2,6.0,0.63,1
3363,3363,1,14.0,3.4,1
3364,3364,2,15.0,3.03,1
3365,3365,2,13.0,1.34,1
3366,3366,2,9.5,1.82,1
3367,3367,2,17.5,5.06,3
3368,3368,1,53.5,12.7,1
3369,3369,2,6.0,0.72,1
3370,3370,2,4.5,0.62,1
3371,3371,2,29.0,9.47,1
3372,3372,2,15.5,3.63,1
3373,3373,2,17.5,4.67,1
3374,3374,1,5.5,0.7,1
3375,3375,2,9.5,1.91,2
3376,3376,1,9.0,1.9,2
3377,3377,2,7.0,1.49,1
3378,3378,1,5.0,0.8,2
3379,3379,2,8.5,1.62,1
3380,3380,2,23.5,7.98,1
3381,3381,2,15.0,3.62,1
3382,3382,2,14.0,3.98,1
3383,3383,2,5.5,1.06,2
3384,3384,1,5.5,1.1,1
3385,3385,2,6.5,1.02,4
3386,3386,2,8.5,1.81,5
3387,3387,2,10.0,2.38,1
3388,3388,2,16.0,3.2,2
3389,3389,2,6.0,1.27,1
3390,3390,1,5.5,0.9,1
3391,3391,2,10.5,2.14,1
3392,3392,2,6.0,0.71,1
3393,3393,2,17.5,4.35,6
3394,3394,1,13.0,2.0,1
3395,3395,2,18.0,4.34,1
3396,3396,2,9.5,1.89,6
3397,3397,2,16.5,4.21,1
3398,3398,1,15.0,4.4,1
3399,3399,2,6.0,0.9,1
3400,3400,2,8.0,0.21,1
3401,3401,2,5.0,0.88,1
3402,3402,2,5.5,0.51,1
3403,3403,2,19.0,5.86,1
3404,3404,2,4.0,0.71,1
3405,3405,2,7.5,1.54,2
3406,3406,2,19.0,5.26,1
3407,3407,2,7.5,1.0,1
3408,3408,2,12.0,2.25,1
3409,3409,1,6.0,1.4,1
3410,3410,2,27.0,8.2,2
3411,3411,1,12.5,2.9,2
3412,3412,1,70.0,16.3,1
3413,3413,2,9.0,1.73,1
3414,3414,1,8.5,2.1,1
3415,3415,1,7.5,1.5,1
3416,3416,2,10.5,2.54,1
3417,3417,2,8.0,1.82,1
3418,3418,2,17.5,4.02,1
3419,3419,2,8.0,1.52,1
3420,3420,2,7.0,1.35,1
3421,3421,2,13.0,2.68,1
3422,3422,2,6.5,1.07,1
3423,3423,2,9.0,1.67,1
3424,3424,1,12.0,2.8,1
3425,3425,1,3.5,0.5,1
3426,3426,2,40.0,12.19,1
3427,3427,2,6.0,1.04,1
3428,3428,2,20.5,6.88,1
3429,3429,2,28.5,6.73,1
3430,3430,1,6.5,0.3,1
3431,3431,2,19.5,5.49,1
3432,3432,2,8.0,1.79,1
3433,3433,2,12.0,2.52,3
3434,3434,1,10.5,2.1,1
3435,3435,2,10.5,2.44,1
3436,3436,2,10.0,0.74,1
3437,3437,2,11.5,2.93,1
3438,3438,2,9.5,2.23,1
3439,3439,2,22.5,4.4,1
3440,3440,2,5.5,1.09,1
3441,3441,2,7.5,1.17,1
3442,3442,2,39.5,14.13,1
3443,3443,2,22.0,7.31,2
3444,3444,1,5.0,0.7,1
3445,3445,2,4.5,0.46,1
3446,3446,2,4.5,0.47,1
3447,3447,2,6.0,1.28,1
3448,3448,2,6.0,1.05,1
3449,3449,1,6.0,1.3,1
3450,3450,2,7.0,1.33,1
3451,3451,2,4.5,0.63,1
3452,3452,1,11.0,2.2,1
3453,3453,2,10.0,2.0,1
3454,3454,2,14.5,2.92,1
3455,3455,1,17.5,3.1,1
3456,3456,1,11.5,2.5,1
3457,3457,2,18.0,5.01,5
3458,3458,2,5.5,1.2,1
3459,3459,1,4.5,0.6,1
3460,3460,2,9.0,1.73,1
3461,3461,2,7.0,1.61,1
3462,3462,1,4.5,0.5,1
3463,3463,2,5.5,1.0,1
3464,3464,2,9.0,2.67,1
3465,3465,2,10.5,2.81,1
3466,3466,2,8.0,1.4,1
3467,3467,1,25.0,7.7,1
3468,3468,2,20.5,4.6,6
3469,3469,2,5.5,0.75,1
3470,3470,2,5.5,0.67,5
3471,3471,2,5.0,0.74,2
3472,3472,2,8.5,1.7,1
3473,3473,2,5.0,0.82,6
3474,3474,1,22.0,7.1,1
3475,3475,2,19.0,5.46,1
3476,3476,1,15.0,3.5,1
3477,3477,1,7.5,1.5,1
3478,3478,2,13.5,2.79,2
3479,3479,2,13.0,3.7,1
3480,3480,2,8.5,1.92,5
3481,3481,2,8.0,1.11,1
3482,3482,2,19.0,5.22,1
3483,3483,2,10.5,1.66,1
3484,3484,2,9.0,2.12,1
3485,3485,2,11.5,2.29,1
3486,3486,2,16.5,4.02,1
3487,3487,2,7.5,1.72,1
3488,3488,2,20.5,3.46,1
3489,3489,2,8.0,1.35,1
3490,3490,2,11.5,2.81,1
3491,3491,2,7.0,1.21,5
3492,3492,2,10.0,2.37,1
3493,3493,2,6.0,1.11,1
3494,3494,1,5.0,0.8,1
3495,3495,1,18.5,4.4,2
3496,3496,2,12.5,2.87,1
3497,3497,2,19.0,5.26,1
3498,3498,2,9.0,2.18,5
3499,3499,1,4.0,0.3,1
3500,3500,2,5.5,0.85,1
3501,3501,2,6.5,1.24,1
3502,3502,2,5.5,0.92,1
3503,3503,1,6.5,1.4,1
3504,3504,2,-3.0,0.23,1
3505,3505,2,5.5,1.0,1
3506,3506,2,35.0,9.91,1
3507,3507,2,7.5,1.1,1
3508,3508,2,4.5,0.51,3
3509,3509,2,5.5,0.89,1
3510,3510,2,7.5,1.4,1
3511,3511,2,9.0,2.22,3
3512,3512,2,14.5,3.57,3
3513,3513,2,19.0,5.19,1
3514,3514,2,6.5,1.15,1
3515,3515,2,10.5,2.48,1
3516,3516,2,7.0,1.26,1
3517,3517,2,14.0,3.27,1
3518,3518,2,6.5,1.05,4
3519,3519,2,8.5,1.42,1
3520,3520,2,22.0,5.86,1
3521,3521,1,7.0,1.6,1
3522,3522,2,23.0,5.16,1
3523,3523,2,12.5,2.85,1
3524,3524,2,4.5,0.7,1
3525,3525,2,6.0,1.02,1
3526,3526,2,24.0,5.39,2
3527,3527,2,6.0,1.18,1
3528,3528,2,10.0,1.92,1
3529,3529,2,5.0,0.68,1
3530,3530,2,5.0,0.85,1
3531,3531,2,8.5,1.3,1
3532,3532,2,6.5,0.99,1
3533,3533,2,29.0,7.36,1
3534,3534,1,5.0,1.1,1
3535,3535,2,14.0,2.72,1
3536,3536,2,8.0,1.63,1
3537,3537,2,4.0,0.56,1
3538,3538,2,5.5,0.93,1
3539,3539,1,5.0,0.8,1
3540,3540,1,6.5,1.1,1
3541,3541,1,9.0,1.7,1
3542,3542,2,9.5,1.9,1
3543,3543,2,23.0,7.44,1
3544,3544,1,10.5,2.1,1
3545,3545,1,4.0,0.5,1
3546,3546,1,6.0,0.9,1
3547,3547,2,6.5,0.72,1
3548,3548,2,21.5,5.67,1
3549,3549,2,4.5,0.64,1
3550,3550,2,8.0,1.56,5
3551,3551,2,7.5,1.32,1
3552,3552,2,7.5,1.69,1
3553,3553,2,6.0,1.05,1
3554,3554,2,4.5,0.63,1
3555,3555,2,4.0,0.53,1
3556,3556,2,11.0,2.35,1
3557,3557,2,13.0,2.21,1
3558,3558,1,10.0,1.9,1
3559,3559,2,18.5,5.29,1
3560,3560,2,2.5,0.0,1
3561,3561,2,10.0,2.04,1
3562,3562,2,23.5,5.58,3
3563,3563,2,12.5,3.09,1
3564,3564,2,9.0,2.03,1
3565,3565,2,6.0,1.51,1
3566,3566,2,33.0,11.24,1
3567,3567,2,9.5,2.25,1
3568,3568,2,10.5,1.24,1
3569,3569,2,3.5,0.52,1
3570,3570,2,6.5,0.75,1
3571,3571,2,15.5,3.23,1
3572,3572,1,12.5,3.0,1
3573,3573,2,23.5,6.32,2
3574,3574,1,6.5,1.3,1
3575,3575,1,6.0,0.8,1
3576,3576,2,16.0,4.77,1
3577,3577,2,13.5,2.17,1
3578,3578,2,12.0,3.16,1
3579,3579,2,12.5,3.27,2
3580,3580,2,10.0,2.23,1
3581,3581,2,8.5,1.63,1
3582,3582,1,4.0,0.4,1
3583,3583,1,28.5,9.3,1
3584,3584,1,32.0,3.6,1
3585,3585,1,22.5,4.3,2
3586,3586,2,4.5,0.74,1
3587,3587,1,0.0,2.4,1
3588,3588,2,8.5,1.81,1
3589,3589,2,10.5,2.91,6
3590,3590,2,11.0,2.42,1
3591,3591,2,6.5,1.07,1
3592,3592,2,5.5,0.85,2
3593,3593,2,16.0,3.53,1
3594,3594,2,12.5,1.93,1
3595,3595,1,13.5,2.6,3
3596,3596,2,8.0,1.5,1
3597,3597,2,14.5,3.65,2
3598,3598,2,4.5,0.68,5
3599,3599,2,16.0,3.92,1
3600,3600,1,7.0,1.4,1
3601,3601,2,5.0,1.1,1
3602,3602,1,5.0,0.7,1
3603,3603,2,11.5,2.7,1
3604,3604,1,6.0,1.0,1
3605,3605,2,6.5,0.85,1
3606,3606,1,5.5,1.2,1
3607,3607,2,16.0,5.06,1
3608,3608,2,7.0,1.43,1
3609,3609,2,7.0,1.3,1
3610,3610,2,15.0,3.27,1
3611,3611,2,8.0,1.94,1
3612,3612,2,8.0,1.52,5
3613,3613,2,5.0,0.71,1
3614,3614,2,16.5,4.28,1
3615,3615,2,6.5,1.38,1
3616,3616,2,9.5,2.08,1
3617,3617,2,6.0,0.88,1
3618,3618,2,52.0,18.0,5
3619,3619,2,8.5,2.05,1
3620,3620,2,27.0,9.67,1
3621,3621,2,27.5,7.68,1
3622,3622,1,6.5,1.2,1
3623,3623,2,12.5,3.33,1
3624,3624,2,8.0,1.88,1
3625,3625,2,13.0,2.96,1
3626,3626,2,16.5,4.72,1
3627,3627,1,11.0,3.0,1
3628,3628,1,6.0,1.1,2
3629,3629,2,13.0,3.26,5
3630,3630,2,22.5,7.03,1
3631,3631,2,18.0,4.77,1
3632,3632,2,5.5,0.96,1
3633,3633,1,7.0,1.0,1
3634,3634,2,5.5,0.94,1
3635,3635,2,5.0,0.77,1
3636,3636,2,6.5,1.12,6
3637,3637,2,5.0,0.76,5
3638,3638,2,8.5,2.04,1
3639,3639,1,9.0,1.8,1
3640,3640,2,5.5,0.86,2
3641,3641,2,20.5,5.73,2
3642,3642,2,6.5,1.22,1
3643,3643,2,18.0,4.98,1
3644,3644,1,7.5,1.4,1
3645,3645,2,15.0,4.78,2
3646,3646,1,52.0,17.8,1
3647,3647,2,28.0,8.45,1
3648,3648,2,8.0,1.53,1
3649,3649,2,10.5,2.92,1
3650,3650,1,10.5,2.4,1
3651,3651,2,11.0,2.57,3
3652,3652,2,10.0,1.81,1
3653,3653,2,29.0,8.95,1
3654,3654,2,6.5,1.05,1
3655,3655,1,47.0,15.6,1
3656,3656,2,10.5,1.29,1
3657,3657,2,8.0,1.4,1
3658,3658,2,10.0,2.06,5
3659,3659,2,7.0,1.24,1
3660,3660,2,47.0,15.37,1
3661,3661,1,10.0,2.5,1
3662,3662,2,11.0,2.83,1
3663,3663,2,13.5,2.54,1
3664,3664,2,4.5,0.54,1
3665,3665,2,12.0,3.23,3
3666,3666,2,4.0,0.41,1
3667,3667,2,10.5,2.83,1
3668,3668,2,19.5,3.69,1
3669,3669,2,16.0,2.63,1
3670,3670,2,22.0,6.42,1
3671,3671,2,10.0,1.67,1
3672,3672,2,5.0,0.51,1
3673,3673,1,5.0,0.7,1
3674,3674,2,7.5,1.3,1
3675,3675,2,4.0,0.51,1
3676,3676,2,45.5,13.48,1
3677,3677,2,6.5,1.14,1
3678,3678,2,5.0,0.83,1
3679,3679,2,5.0,0.83,1
3680,3680,2,18.0,4.16,1
3681,3681,2,7.0,1.27,1
3682,3682,2,8.5,1.46,1
3683,3683,2,11.5,3.22,1
3684,3684,2,11.5,2.43,1
3685,3685,2,6.5,0.92,5
3686,3686,2,14.5,3.37,1
3687,3687,2,5.5,0.72,1
3688,3688,2,5.0,0.64,1
3689,3689,2,12.0,2.5,1
3690,3690,2,5.0,0.85,1
3691,3691,2,4.5,0.36,1
3692,3692,2,22.0,7.02,6
3693,3693,1,4.5,0.7,1
3694,3694,2,10.5,2.37,1
3695,3695,1,19.5,5.6,1
3696,3696,2,12.0,1.75,1
3697,3697,2,18.5,4.94,1
3698,3698,2,9.5,1.89,5
3699,3699,2,6.5,1.24,1
3700,3700,2,7.5,1.27,1
3701,3701,2,12.0,2.68,1
3702,3702,2,7.5,1.67,1
3703,3703,2,14.5,3.4,1
3704,3704,2,15.5,3.5,1
3705,3705,2,28.5,10.01,1
3706,3706,2,29.0,6.96,1
3707,3707,2,5.0,0.63,1
3708,3708,2,2.5,0.09,1
3709,3709,2,33.5,10.59,1
3710,3710,2,5.0,0.93,1
3711,3711,2,20.5,6.25,1
3712,3712,2,4.5,0.58,1
3713,3713,1,23.0,7.1,1
3714,3714,2,16.0,3.05,5
3715,3715,2,9.0,1.32,1
3716,3716,2,21.5,5.97,1
3717,3717,2,5.5,0.63,2
3718,3718,2,38.0,11.51,1
3719,3719,2,10.5,2.56,1
3720,3720,1,3.0,0.0,1
3721,3721,2,12.0,2.51,1
3722,3722,1,6.5,0.9,2
3723,3723,1,17.0,3.9,1
3724,3724,2,19.0,5.65,1
3725,3725,1,6.0,1.0,1
3726,3726,2,5.0,0.0,2
3727,3727,2,58.0,15.29,1
3728,3728,1,4.5,0.6,1
3729,3729,1,32.0,9.0,1
3730,3730,1,7.5,1.7,1
3731,3731,2,10.0,2.17,1
3732,3732,2,13.0,2.36,1
3733,3733,2,3.5,0.31,1
3734,3734,2,24.5,5.86,1
3735,3735,1,17.0,5.2,1
3736,3736,2,16.5,3.5,5
3737,3737,1,4.0,0.4,1
3738,3738,2,13.0,2.46,1
3739,3739,1,15.0,4.1,1
3740,3740,2,23.0,5.21,1
3741,3741,2,5.5,1.1,1
3742,3742,2,5.5,0.73,1
3743,3743,1,8.0,1.9,1
3744,3744,2,11.0,2.7,1
3745,3745,2,8.5,1.98,5
3746,3746,1,3.5,0.3,1
3747,3747,1,6.0,0.9,1
3748,3748,1,10.5,2.9,1
3749,3749,1,9.5,1.7,2
3750,3750,2,9.5,2.04,6
3751,3751,2,19.5,4.92,1
3752,3752,2,6.0,0.69,1
3753,3753,2,18.0,5.26,1
3754,3754,2,7.0,1.2,1
3755,3755,2,14.5,4.2,1
3756,3756,2,13.0,3.07,1
3757,3757,2,11.5,3.07,1
3758,3758,2,18.0,5.03,1
3759,3759,2,35.0,11.79,2
3760,3760,1,17.5,5.1,1
3761,3761,2,18.0,5.81,1
3762,3762,2,11.0,2.64,1
3763,3763,2,11.0,2.48,3
3764,3764,2,21.5,4.44,1
3765,3765,2,14.5,2.33,1
3766,3766,2,7.5,1.17,3
3767,3767,2,23.0,6.28,1
3768,3768,2,8.5,1.91,1
3769,3769,1,3.0,0.8,2
3770,3770,2,11.5,1.73,1
3771,3771,2,6.5,1.46,1
3772,3772,2,16.5,4.75,1
3773,3773,2,10.5,2.05,1
3774,3774,2,6.0,0.79,1
3775,3775,2,4.0,0.68,5
3776,3776,2,27.0,4.87,1
3777,3777,2,9.5,1.7,1
3778,3778,2,3.5,0.39,2
3779,3779,1,9.5,2.4,4
3780,3780,2,5.5,1.12,1
3781,3781,2,7.5,1.28,1
3782,3782,2,9.0,2.1,5
3783,3783,2,4.5,0.69,1
3784,3784,2,11.5,2.15,1
3785,3785,2,10.5,1.91,1
3786,3786,2,13.5,4.48,1
3787,3787,2,8.5,1.93,1
3788,3788,2,6.5,0.8,2
3789,3789,1,12.0,2.6,1
3790,3790,2,25.5,6.47,1
3791,3791,2,4.0,0.41,1
3792,3792,2,16.0,3.35,1
3793,3793,2,5.5,0.82,1
3794,3794,2,7.5,1.25,1
3795,3795,1,5.0,0.7,1
3796,3796,2,12.0,1.86,1
3797,3797,1,5.5,1.0,1
3798,3798,2,13.0,3.57,1
3799,3799,1,17.5,4.6,1
3800,3800,2,6.0,1.06,5
3801,3801,2,9.5,2.1,5
3802,3802,2,6.0,1.05,1
3803,3803,2,11.5,3.02,4
3804,3804,2,3.5,0.5,1
3805,3805,2,5.5,0.67,1
3806,3806,2,9.0,1.84,1
3807,3807,2,19.0,5.97,1
3808,3808,1,11.5,2.5,1
3809,3809,1,7.5,1.4,1
3810,3810,1,0.0,1.9,1
3811,3811,2,11.5,2.68,1
3812,3812,2,9.5,1.45,2
3813,3813,2,3.0,0.4,1
3814,3814,2,4.0,0.55,5
3815,3815,2,21.0,6.63,1
3816,3816,2,17.5,4.27,1
3817,3817,1,18.0,4.9,1
3818,3818,2,3.0,0.38,1
3819,3819,1,15.5,3.6,1
3820,3820,2,4.5,0.66,1
3821,3821,2,14.5,3.28,1
3822,3822,2,6.0,1.06,1
3823,3823,2,10.5,2.51,1
3824,3824,2,5.0,0.71,1
3825,3825,1,9.0,2.0,1
3826,3826,2,10.5,1.64,1
3827,3827,2,18.0,5.69,1
3828,3828,2,9.0,1.98,1
3829,3829,2,5.5,1.13,1
3830,3830,2,7.5,1.33,1
3831,3831,2,5.5,0.76,1
3832,3832,2,10.0,2.43,3
3833,3833,2,4.0,0.6,1
3834,3834,1,7.0,1.2,3
3835,3835,2,5.5,0.94,1
3836,3836,2,9.5,2.05,1
3837,3837,2,11.5,2.53,1
3838,3838,2,4.5,0.88,1
3839,3839,2,11.5,1.85,1
3840,3840,2,21.5,5.48,5
3841,3841,2,9.0,2.05,1
3842,3842,2,13.5,3.02,1
3843,3843,1,6.5,0.9,1
3844,3844,2,5.0,0.76,1
3845,3845,2,9.0,1.62,1
3846,3846,1,6.5,0.6,1
3847,3847,2,6.0,1.24,1
3848,3848,2,8.5,1.67,1
3849,3849,1,22.0,6.4,1
3850,3850,2,4.0,0.4,2
3851,3851,2,6.5,1.0,1
3852,3852,2,9.0,1.81,1
3853,3853,2,6.0,0.91,1
3854,3854,2,11.5,2.39,1
3855,3855,2,17.0,4.37,1
3856,3856,2,24.5,8.18,1
3857,3857,1,15.5,3.1,2
